,Sentence,CF,SF,CbD,DI,Violation,PrDist
2622,The birds explored the chewy seeds. They were not giving up easily.,0.7913311956003795,0.7913311957099591,-4.640848582187816,4.069866217661298,1.416405740726362,"[[0.05463138 0.05276507 0.31124926 0.58135429]
 [0.09271063 0.01468582 0.80601702 0.08658653]
 [0.02872142 0.11102386 0.33715922 0.5230955 ]
 [0.11441785 0.02532743 0.7843098  0.07594492]]"
2623,The precision knife severed the fence with minimal effort. It was a precise and effective.,0.5927635586377755,0.5927635586374652,-3.215144708655485,2.3710542345511016,1.3156055186235323,"[[0.25741053 0.36102603 0.16391664 0.2176468 ]
 [0.01567911 0.60275745 0.00999389 0.37156955]
 [0.02146741 0.03286278 0.39985976 0.54581005]
 [0.00143591 0.05289428 0.02423709 0.92143272]]"
2624,The dedicated students read through the books. They were outdated.,0.5315193205786068,0.5315193205859094,-3.219592981945923,2.1260772823463667,1.3467296997612639,"[[0.02391643 0.08730157 0.1857308  0.70305121]
 [0.06628968 0.04492831 0.57644763 0.31233438]
 [0.0557006  0.17899795 0.15394663 0.61135482]
 [0.15763951 0.07705904 0.4850978  0.28020365]]"
2625,The winning sniper eliminated the terrorist. He was a notorious human trafficker.,0.3412394656217489,0.34123946582217424,-4.267044558515156,2.44697410397186,1.3245044211883896,"[[0.38331611 0.1145744  0.38507847 0.11703102]
 [0.07899293 0.41889758 0.07765812 0.42445137]
 [0.33131881 0.09762927 0.43707576 0.13397616]
 [0.06853372 0.36041436 0.08811733 0.4829346 ]]"
2626,The resourceful sniper assassinated the terrorist. He was a talented killer.,0.860965575084429,0.8609655750095921,-4.2528948627332905,3.443862300337716,1.318112853707836,"[[0.36183751 0.13364938 0.3720001  0.13251301]
 [0.05978018 0.43570671 0.06309027 0.44142283]
 [0.72176496 0.26207107 0.01207266 0.00409131]
 [0.12076275 0.86307328 0.00210771 0.01405626]]"
2627,The birds pecked at the delectable seeds. They were seeking a snack.,0.5110377701296742,0.5110377701310572,-2.5932013924929502,2.044151080527745,1.0469646872620142,"[[0.33652614 0.34939503 0.25891934 0.05515949]
 [0.6598993  0.02602187 0.23595619 0.07812265]
 [0.13457571 0.25024201 0.46086977 0.15431252]
 [0.30632322 0.07849449 0.58953226 0.02565002]]"
2628,The birds gobbled up the mouth-watering seeds. They were building their nests.,0.7543605023894796,0.7543605023465524,-6.143142220505414,5.4505531308939315,1.2727258883457298,"[[0.14574221 0.68758768 0.07930989 0.08736022]
 [0.07218357 0.76114631 0.05961601 0.1070541 ]
 [0.19509671 0.69106337 0.02995539 0.08388452]
 [0.11544767 0.77071241 0.01635191 0.097488  ]]"
2629,The agile bee settled on the alluring flower. It was bursting with nectar.,0.3119359405975889,0.311935939108979,-1.9542670785223097,1.3138650438769575,1.324130297931493,"[[0.46417872 0.16760828 0.27041278 0.09780021]
 [0.59636499 0.03542202 0.34735796 0.02085503]
 [0.70552617 0.2547271  0.02906534 0.01068139]
 [0.90616328 0.05408999 0.03755967 0.00218706]]"
2630,The police arrested the criminals through the city. They were unpredictable and violent.,0.9273720101199343,0.9273720101109258,-4.688948554021206,3.7094880404797363,1.2721703661395256,"[[0.25492313 0.22773902 0.30806135 0.2092765 ]
 [0.02433476 0.45832739 0.03012473 0.48721311]
 [0.5486952  0.43313631 0.01428928 0.00387922]
 [0.05142408 0.93040743 0.00303542 0.01513308]]"
2631,The quick-witted birds kept eating the seeds. They were looking for new flavors.,0.3094584064299326,0.30945840643486155,-2.3332443134396423,1.268838494468679,1.4500349474226761,"[[0.49627955 0.14090976 0.13315854 0.22965215]
 [0.43498765 0.20220166 0.14388509 0.2189256 ]
 [0.54319796 0.34513319 0.08624013 0.02542871]
 [0.56189136 0.32643979 0.01698139 0.09468746]]"
2632,The creative students explored the thought-provoking books. They were stimulating their intellect.,0.8046114963995706,0.8046114956416044,-3.81138262766802,3.218445985598282,1.4451088135150505,"[[0.05001735 0.43545755 0.09997641 0.41454869]
 [0.27422102 0.21125388 0.42001504 0.09451006]
 [0.12109978 0.83350548 0.02889398 0.01650076]
 [0.66163533 0.29296993 0.03260073 0.01279401]]"
2633,The brave bee sought pollen from the flower. It was producing nectar.,0.21981245131798166,0.2198124512560793,-2.5479604469005896,0.9493355089568796,1.450964867279959,"[[0.254545   0.32733363 0.10752118 0.3106002 ]
 [0.29967453 0.2822041  0.22654512 0.19157625]
 [0.18840338 0.35533769 0.17366279 0.28259614]
 [0.23608404 0.30765703 0.2901356  0.16612332]]"
2634,The sharp knife scraped the community fence with strength. It was sharp and well-oiled.,0.674609441512298,0.6746094414657474,-3.4727464331317583,2.605155607853231,1.350192021808725,"[[0.74276559 0.15578558 0.09082441 0.01062441]
 [0.20954469 0.68900649 0.03771759 0.06373124]
 [0.23945829 0.06015086 0.59413172 0.10625914]
 [0.05753174 0.2420774  0.18973053 0.51066032]]"
2635,The hard-working bee flew from the flowering flower. It was loaded with nectar.,0.31591957578317764,0.31591957577655094,-1.8441376949357988,1.3556256610401436,1.3520735627431004,"[[4.93271108e-01 1.63752978e-01 2.43103071e-01 9.98728420e-02]
 [6.37528513e-01 1.94955739e-02 3.35415150e-01 7.56076352e-03]
 [7.32982785e-01 2.62947717e-01 3.39139461e-03 6.78103319e-04]
 [9.69505967e-01 2.64245353e-02 3.43769587e-03 6.31802060e-04]]"
2636,The accurate sniper fired the terrorist. He was a dangerous war criminal.,0.567983872979293,0.5679838729762543,-3.8510917566039415,2.467313667040897,1.3250206257756125,"[[0.58713568 0.15525672 0.20410126 0.05350634]
 [0.12895636 0.61343604 0.04545217 0.21215543]
 [0.34807561 0.09029156 0.44316133 0.11847149]
 [0.07740466 0.36096251 0.09700386 0.46462896]]"
2637,The exhausted sailors dove off the unsound boats. They were facing unexpected challenges.,0.7793715289305977,0.7793715288933942,-3.9495927274192826,3.117486115723489,1.3277594730665425,"[[0.0073937  0.02904046 0.18427999 0.77928586]
 [0.0301218  0.00631236 0.78568389 0.17788195]
 [0.11216478 0.46771459 0.07950891 0.34061172]
 [0.47408972 0.10578965 0.34171597 0.07840466]]"
2638,The eager birds noticed the hidden seeds. They were easy to eat.,0.4756303155108774,0.47563031042763904,-3.509077755355282,1.9025212620438698,1.3241799474003677,"[[0.09956054 0.05782151 0.53345183 0.30916612]
 [0.05508391 0.10229814 0.29550825 0.54710969]
 [0.25494043 0.14765478 0.37807193 0.21933285]
 [0.14108445 0.26151076 0.20950771 0.38789707]]"
2639,The turbulent storm made the flight. It was carrying a VIP.,0.2232040649328686,0.22320406487848543,-2.4478865187581897,1.05142715975854,1.3700742777308483,"[[0.48210159 0.29359664 0.16573052 0.05857124]
 [0.51901569 0.25668254 0.21702982 0.00727195]
 [0.40613656 0.10670488 0.24169555 0.24546301]
 [0.33283833 0.18000311 0.40320717 0.08395139]]"
2640,The strong sailors sprang from the rundown boats. They were not sturdy.,0.35633643497077805,0.3563364259169328,-3.081299643089191,1.9442642208094978,1.2478320530095948,"[[0.27634002 0.34044404 0.21071442 0.17250151]
 [0.60012762 0.01665645 0.37299288 0.01022305]
 [0.36854151 0.31412359 0.11851294 0.19882197]
 [0.67919764 0.00346746 0.29392287 0.02341204]]"
2641,The sniper neutralized the brutal terrorist. He was a bad murderer.,0.5337537400653152,0.5337537399149972,-3.0814002492955224,2.3061252159144416,1.3264859072757482,"[[0.82371689 0.05957993 0.10921359 0.00748959]
 [0.3141534  0.56914342 0.04224578 0.0744574 ]
 [0.73843043 0.05292533 0.19450005 0.01414418]
 [0.28247357 0.5088822  0.07392561 0.13471863]]"
2642,The people joined a nonviolent protest against the government. They were neglecting public health.,0.5814488008992275,0.5814488008895541,-3.121060376902728,2.325795203599123,1.4442314960094627,"[[0.39822489 0.26629318 0.14752803 0.1879539 ]
 [0.0518886  0.61262947 0.03118067 0.30430126]
 [0.08331494 0.02052754 0.46243798 0.43371954]
 [0.02112788 0.0827146  0.0619414  0.83421612]]"
2643,The unyielding heart drove blood with determination. It was a trained muscle.,0.8491529340328978,0.8491529340319212,-3.985336840137391,3.3966117361315917,1.3354466612269675,"[[0.48817327 0.21055248 0.22866397 0.07261027]
 [0.06918974 0.62953602 0.06031441 0.24095984]
 [0.7034808  0.27517627 0.01335644 0.00798648]
 [0.12152897 0.85712811 0.00797517 0.01336775]]"
2644,The innovative people gathered to demonstrate against the government. They were violating civil liberties.,0.7205467788726512,0.7205467783725655,-3.92860925934853,2.88218711569243,1.3206423788160733,"[[0.21227432 0.7325562  0.01200942 0.04316007]
 [0.71096442 0.23386609 0.04038834 0.01478114]
 [0.09100019 0.31669499 0.13328355 0.45902128]
 [0.30775211 0.09994306 0.44360065 0.14870417]]"
2645,The accurate sniper eliminated the terrorist. He was a talented killer.,0.8623080090636728,0.8623080090323275,-4.162407473580782,3.4492320362546915,1.3242871915721086,"[[0.491353   0.17415372 0.24709387 0.08739941]
 [0.08344321 0.58206352 0.04216676 0.29232651]
 [0.72936551 0.25855247 0.00908136 0.00300066]
 [0.12397985 0.86393813 0.00163012 0.0104519 ]]"
2646,The sailors dove off the dilapidated boats. They were on a secret mission.,0.5853558138925417,0.5853558139433204,-3.8604423183980363,2.478563277681019,1.3342833683013495,"[[0.55755144 0.20519956 0.17091456 0.06633444]
 [0.26000008 0.50275092 0.0824909  0.1547581 ]
 [0.10578685 0.03732333 0.62267915 0.23421067]
 [0.04800756 0.09510262 0.29448343 0.56240639]]"
2647,The precise sniper took out the ruthless terrorist. He was a vicious cyber criminal.,0.5092529075439054,0.5092529075438058,-3.9362630851549003,2.4330188925038523,1.3225799973549124,"[[0.53360608 0.13587404 0.26420252 0.06631736]
 [0.12645088 0.54302924 0.063103   0.26741688]
 [0.55741757 0.14138921 0.24039103 0.06080219]
 [0.13220566 0.56660112 0.05734822 0.243845  ]]"
2648,The people led a rally against the government. They were seeking compassion.,0.9307162278936134,0.9307162278863078,-5.87736226806905,5.329884476453078,1.3177224330855841,"[[2.75758834e-02 9.91778492e-03 7.26664864e-01 2.35841468e-01]
 [3.67167588e-02 7.76909544e-04 9.31493137e-01 3.10131942e-02]
 [2.63384215e-01 8.91016414e-02 4.90856533e-01 1.56657611e-01]
 [3.41664585e-01 1.08212711e-02 6.26545311e-01 2.09688327e-02]]"
2649,The unstoppable heart circulated blood with assurance. It was a well-functioning organ.,0.37170027697235475,0.37170027487162405,-3.0601003812788394,1.5316199426597161,1.3013570027683796,"[[0.56839889 0.19221244 0.20341715 0.03597152]
 [0.27755267 0.48305866 0.11135839 0.12803028]
 [0.53597509 0.14748922 0.23584095 0.08069474]
 [0.24633892 0.43712538 0.14257213 0.17396356]]"
2650,The adventurous bee flew back out of the flower. It was full of nectar.,0.7250714848270068,0.7250714848270863,-3.702336833391792,2.9002859393086426,1.3299466540481242,"[[0.67992329 0.15865906 0.12935979 0.03205785]
 [0.79712467 0.04145769 0.15423294 0.00718471]
 [0.18470792 0.0415782  0.62457517 0.14913871]
 [0.21440316 0.01188296 0.73695444 0.03675943]]"
2651,The brave bee flew over the flower. It was supporting life.,0.5413814180700495,0.5413814179136751,-3.184179226699288,2.1017541952224867,1.560400685184519,"[[0.62210041 0.08142859 0.27174943 0.02472157]
 [0.19278149 0.51074751 0.1756298  0.1208412 ]
 [0.74524023 0.09507284 0.14860961 0.01107732]
 [0.27290487 0.5674082  0.09550641 0.06418051]]"
2652,The pecking birds flitted to the seeds. They were a delight.,0.7614899784146636,0.7614899784136681,-4.20519671002976,3.045959913658655,1.0629938238421466,"[[0.09709509 0.05883166 0.82032164 0.02375161]
 [0.12145502 0.03447173 0.4350415  0.40903175]
 [0.52703885 0.08125821 0.39037788 0.00132506]
 [0.31284406 0.295453   0.24365246 0.14805048]]"
2653,The tireless bee landed on the symmetrical flower. It was producing pollen.,0.6606085835002782,0.6606085835291982,-3.6729126691433827,2.642434334168527,1.3286094872509713,"[[0.74410881 0.0890523  0.14995125 0.01688763]
 [0.58430307 0.24885805 0.12044315 0.04639573]
 [0.20879651 0.02465498 0.68526356 0.08128496]
 [0.16067238 0.07277911 0.54407385 0.22247467]]"
2654,The determined sailors left the foundering boats. They were seeking safety.,0.17408139772063425,0.17408139791625432,-2.604877869135355,0.7593570582660872,1.3220943151363782,"[[0.15624145 0.23481633 0.2505742  0.35836802]
 [0.16946137 0.22159641 0.27131949 0.33762273]
 [0.11025594 0.15644352 0.29655971 0.43674083]
 [0.11509889 0.15160057 0.32568197 0.40761857]]"
2655,The unready sailors left the boats. They were tipping over.,0.33273327402741404,0.33273327402717934,-1.8189700351443432,1.3309330961096573,1.3789058787116368,"[[7.13566145e-01 2.46519293e-01 2.18056854e-02 1.81088770e-02]
 [9.32744576e-01 2.73408621e-02 3.97238836e-02 1.90678773e-04]
 [4.58800871e-01 1.80934314e-01 2.76570959e-01 8.36938564e-02]
 [6.23034813e-01 1.67003718e-02 3.49433646e-01 1.08311691e-02]]"
2656,The winning sniper executed the terrorist. He was a veteran marksman.,0.5847768225826897,0.5847768225832526,-3.533105179136311,2.3391072903469117,1.3170507338694546,"[[0.68766458 0.19416061 0.09305565 0.02511916]
 [0.26247845 0.61934674 0.03456992 0.0836049 ]
 [0.60305979 0.17074019 0.17766044 0.04853957]
 [0.22777482 0.54602517 0.06927354 0.15692647]]"
2657,The storm made the scheduled flight. It was producing tornadoes.,0.28897136970084625,0.2889713697047859,-1.7505775161565946,1.1868813047468216,1.647062821451737,"[[0.17348025 0.18155378 0.0648022  0.58016377]
 [0.15638585 0.19864818 0.37861693 0.26634904]
 [0.18238248 0.06364893 0.05589997 0.69806862]
 [0.05985615 0.18617526 0.47514663 0.27882196]]"
2658,The resourceful sniper killed the ruthless terrorist. He was a vicious arms dealer.,0.647162080410048,0.6471620799164235,-3.6628261630067422,2.5886483223316787,1.310685563238583,"[[0.21302703 0.05036872 0.60889286 0.12771139]
 [0.0512535  0.21214225 0.1554787  0.58112555]
 [0.69906627 0.15482802 0.12285362 0.02325209]
 [0.17345815 0.68043614 0.03327406 0.11283166]]"
2659,The hardworking students examined the ancient books. They were eager to learn.,0.29807229497899734,0.2980722949795209,-1.8318455302118495,1.192289179918692,1.362035170358105,"[[0.52435894 0.22889046 0.15134625 0.09540435]
 [0.70898408 0.04426532 0.22742769 0.01932291]
 [0.65373895 0.32003854 0.02196624 0.00425627]
 [0.91193608 0.06184141 0.02447569 0.00174682]]"
2660,The powerful storm devastated the flight. It was flying to Hawaii.,0.5056221791538283,0.5056221791801367,-3.275526903962514,2.323140297780691,1.4340958341585124,"[[0.60632086 0.1251515  0.24374632 0.02478132]
 [0.15276244 0.57870993 0.11651967 0.15200797]
 [0.69825438 0.0766499  0.1518128  0.07328292]
 [0.23506201 0.53984228 0.0342201  0.19087562]]"
2661,The active bee landed on the delicious flower. It was seeking more flowers.,0.33576033889276513,0.3357603388559477,-1.592111018267906,1.408699612462783,1.0655202579120917,"[[0.07947023 0.59370518 0.25794484 0.06887974]
 [0.37871296 0.29446245 0.31087702 0.01594757]
 [0.09803906 0.54855747 0.23937602 0.11402746]
 [0.49977891 0.14681762 0.18981107 0.16359241]]"
2662,The sailors dived off the rickety boats. They were not comfortable.,0.9023942486676118,0.9023942486671099,-5.299356790917722,4.8569219771388985,1.286029246728134,"[[0.06383913 0.09345135 0.4052876  0.43742192]
 [0.15066792 0.00662257 0.82467252 0.018037  ]
 [0.04263679 0.0303094  0.42648994 0.50056387]
 [0.07136936 0.00157682 0.90397107 0.02308274]]"
2663,The knife scratched the fence effortlessly. It was flimsy and weak.,0.60520721884572,0.6052072187993363,-3.2567092596681984,2.420828875384288,1.4847447792366948,"[[0.61236525 0.14882898 0.11957378 0.11923198]
 [0.15167418 0.60952005 0.00431284 0.23449293]
 [0.1574169  0.00772363 0.57452213 0.26033734]
 [0.07000149 0.09513904 0.08598553 0.74887394]]"
2664,The strong storm caused trouble for the commercial flight. It was bringing high winds.,0.9726271025452632,0.9726271025432989,-5.402154023091158,4.670128101480515,1.3755770691263023,"[[1.76336951e-02 5.50685705e-01 5.36939169e-05 4.31626906e-01]
 [2.02867599e-01 3.65451800e-01 1.70546878e-01 2.61133723e-01]
 [1.14354448e-02 9.78879047e-01 6.25194416e-03 3.43356430e-03]
 [3.64806820e-01 6.25507671e-01 8.60765654e-03 1.07785192e-03]]"
2665,The students analyzed the stimulating books. They were well-written.,0.38322609404437524,0.3832260940443323,-3.6015504446518793,2.185373289893354,1.4391427160674104,"[[0.54030088 0.07210999 0.27513351 0.11245563]
 [0.19142298 0.42098788 0.07766808 0.30992106]
 [0.55051463 0.10180253 0.26491976 0.08276309]
 [0.21431473 0.43800243 0.05477633 0.29290651]]"
2666,The colorful birds approached the seeds. They were savory.,0.5654438977576992,0.5654438977576013,-4.371437695184643,2.726018923838886,1.3421616443128759,"[[0.381452   0.57321745 0.00777356 0.03755699]
 [0.47179876 0.48287069 0.0119848  0.03334575]
 [0.21689263 0.38295175 0.17233292 0.22782269]
 [0.31489369 0.2849507  0.16888987 0.23126575]]"
2667,The fearless people organized a movement against the dishonest government. They were seeking solidarity.,0.4397070138973521,0.43970701389333544,-3.850281311601636,2.120252065104982,1.3101962598360855,"[[0.30159572 0.20851968 0.29887569 0.19100891]
 [0.03470378 0.47541162 0.03570461 0.45417998]
 [0.23646383 0.15557502 0.36400758 0.24395357]
 [0.0296692  0.36236965 0.04073919 0.56722196]]"
2668,The opportunistic birds kept eating the difficult-to-reach seeds. They were a savory snack.,0.26165057419521254,0.26165057447741835,-1.5122533797153381,1.04660229792628,0.8117933781104898,"[[0.01611539 0.42752854 0.52210981 0.03424626]
 [0.0956131  0.34803083 0.21461316 0.34174291]
 [0.26760956 0.30426727 0.27061564 0.15750753]
 [0.03840295 0.53347388 0.27182331 0.15629986]]"
2669,The sailors left the derelict boats. They were causing accidents.,0.8956427634288788,0.8956427631065713,-4.324270621975364,3.5825710537155153,1.344423889866579,"[[4.18492234e-03 3.06748540e-01 7.04718766e-03 6.82019350e-01]
 [1.29107864e-01 1.81825599e-01 3.03798460e-01 3.85268077e-01]
 [1.04817318e-02 8.96393142e-01 7.50378152e-04 9.23747484e-02]
 [3.89801416e-01 5.17073457e-01 4.31049077e-02 5.00202188e-02]]"
2670,The sturdy knife sliced through the parking fence near the garden. It was a corroded and weakened.,0.7298263635128459,0.7298263635318836,-3.6408159649887235,2.829202999949911,1.3205774356984874,"[[0.37443921 0.05440549 0.4995611  0.0715942 ]
 [0.1108158  0.31802891 0.1485253  0.42262999]
 [0.84476033 0.12188152 0.02923998 0.00411817]
 [0.25059437 0.71604748 0.00874673 0.02461142]]"
2671,The energetic birds swooped down to the soft seeds. They were a filling food.,0.8287923690401544,0.8287923690367685,-4.646947352300964,3.636058315293427,1.3561337793378379,"[[4.10397059e-01 3.74945573e-02 5.51963759e-01 1.44624681e-04]
 [1.96097578e-01 2.51794039e-01 3.32016249e-01 2.20092135e-01]
 [1.08647083e-01 2.49213658e-02 8.53713735e-01 1.27178162e-02]
 [2.57049615e-02 1.07863487e-01 5.02408865e-01 3.64022686e-01]]"
2672,The peaceful people stood together against the government. They were spreading awareness.,0.3187686986707621,0.3187686976153692,-2.9653431655158498,1.7079345111362896,1.2887122510923685,"[[0.64341413 0.33528215 0.01651345 0.00479027]
 [0.69717554 0.28152074 0.01275069 0.00855303]
 [0.35233928 0.19937337 0.3075883  0.14069905]
 [0.38601996 0.1656927  0.32390627 0.12438108]]"
2673,The fierce storm posed a threat to the flight. It was headed for Europe.,0.4576399911320018,0.45763999122810317,-4.246993194430646,2.493447946801708,1.4100594154317063,"[[0.53625234 0.00841838 0.43869886 0.01663041]
 [0.35422863 0.19044209 0.35616409 0.09916519]
 [0.49588844 0.02142277 0.47906276 0.00362603]
 [0.37596395 0.14134726 0.33442877 0.14826002]]"
2674,The enthusiastic heart pushed blood with a clear intention. It was a steadfast muscle.,0.7823628288412312,0.7823628288410233,-3.9580740171056066,3.1294513153650447,1.3243202336565636,"[[0.34136157 0.07824683 0.47206221 0.10832939]
 [0.07943747 0.34017093 0.10977386 0.47061774]
 [0.02527658 0.00578437 0.78814719 0.18079186]
 [0.00588777 0.02517318 0.18332356 0.78561549]]"
2675,The hungry birds devoured the difficult-to-reach seeds. They were indulging in a treat.,0.4548441576853586,0.4548441576774822,-3.2954561558857285,2.0719353931704054,1.3235201122603053,"[[0.40192258 0.09061964 0.41448382 0.09297396]
 [0.46673925 0.02580296 0.48064712 0.02681067]
 [0.61497324 0.13829347 0.20143316 0.04530013]
 [0.71363635 0.03963035 0.23375002 0.01298327]]"
2676,The storm delayed the scheduled flight. It was carrying cargo.,0.4595807160641595,0.4595807160631652,-2.0523269836785287,1.5900748839903636,1.32532865800644,"[[9.43720633e-01 4.85075720e-02 7.32554863e-03 4.46245912e-04]
 [8.03277772e-01 1.88950433e-01 6.30472731e-03 1.46706723e-03]
 [5.64406628e-01 3.03028562e-02 3.86639554e-01 1.86509617e-02]
 [4.83693671e-01 1.11015813e-01 3.25888828e-01 7.94016873e-02]]"
2677,The hardworking bee stopped at the flower. It was offering nectar.,0.8401816495642029,0.8401816495715532,-4.260491334953457,3.3607265982568117,1.408852933156725,"[[0.02811858 0.31691873 0.05411516 0.60084752]
 [0.2165722  0.12846511 0.44303625 0.21192644]
 [0.07128281 0.85113258 0.01095093 0.06663367]
 [0.60629661 0.31611878 0.05331184 0.02427277]]"
2678,The productive bee flew back out of the towering flower. It was brimming with nectar.,0.3847329648011433,0.3847329644715185,-2.7706140144228995,1.582137787548144,1.4286259350423365,"[[0.45429441 0.19129438 0.20209587 0.15231534]
 [0.58994415 0.05564465 0.34229338 0.01211782]
 [0.46401787 0.08348669 0.19237241 0.26012303]
 [0.50339641 0.04410815 0.42884112 0.02365432]]"
2679,The police prosecuted the criminals through the city. They were highly skilled at deception.,0.907778096616189,0.9077780965194916,-5.053526053490336,4.166391070284595,1.3315647806555098,"[[0.02729594 0.47579217 0.04111329 0.45579859]
 [0.17212899 0.33095913 0.19713946 0.29977243]
 [0.06245387 0.91373346 0.00595536 0.0178573 ]
 [0.35995261 0.61623473 0.00931584 0.01449683]]"
2680,The sailors tumbled off the well-built boats. They were saving lives.,0.41313135725395866,0.41313135725160954,-4.206529372881546,2.48387782017064,1.3000172817574858,"[[0.09333316 0.1334142  0.3412523  0.43200034]
 [0.13755917 0.0891882  0.4513827  0.32186994]
 [0.36396151 0.48375531 0.07062395 0.08165923]
 [0.50285813 0.34485869 0.08608374 0.06619945]]"
2681,The colorful birds explored the seeds. They were perfumed.,0.6614049130507996,0.6614049130506999,-4.019719262671461,2.6715709467531363,1.3576708778736784,"[[0.30345617 0.66921401 0.0078091  0.01952072]
 [0.57623873 0.39643146 0.02046784 0.00686198]
 [0.17357374 0.42962064 0.13769153 0.25911409]
 [0.35070555 0.25248884 0.24600101 0.1508046 ]]"
2682,The bee perched on the towering flower. It was searching for sweet nectar.,0.5473067178155899,0.5473067177019613,-3.237976607324346,2.081071167944049,1.2373664931731887,"[[0.80699978 0.03478843 0.14423305 0.01397874]
 [0.38124856 0.46053964 0.04971648 0.10849532]
 [0.48800375 0.00945907 0.46322908 0.0393081 ]
 [0.24571432 0.2517485  0.18525072 0.31728646]]"
2683,The storm postponed the international flight. It was causing flash floods.,0.5568531680696021,0.5568531680693932,-2.9312363283343705,2.22741267227841,1.6633206123801554,"[[0.29100718 0.06480864 0.19074159 0.45344259]
 [0.10539679 0.25041903 0.1915387  0.45264548]
 [0.47284113 0.38094753 0.00890764 0.1373037 ]
 [0.20763643 0.64615223 0.08929906 0.05691228]]"
2684,The storm overwhelmed the morning flight. It was carrying important documents.,0.6970583279821652,0.6970583277422303,-4.734355056695535,3.4753093065751353,1.3862428815514238,"[[2.78055774e-02 2.90744694e-04 6.97349073e-01 2.74554605e-01]
 [1.88961386e-02 9.20018349e-03 6.57332625e-01 3.14571053e-01]
 [3.89025235e-01 1.15434529e-01 3.36129415e-01 1.59410821e-01]
 [3.67714542e-01 1.36745223e-01 3.08514222e-01 1.87026014e-01]]"
2685,The sailors jumped off the rickety boats. They were overloading.,0.5219103596110505,0.521910359605909,-3.6270725584719186,2.491182857180934,1.3258174615595284,"[[0.02162908 0.07940504 0.21072536 0.68824052]
 [0.05983424 0.04119988 0.56311024 0.33585564]
 [0.03351302 0.09795606 0.19884141 0.66968951]
 [0.08454323 0.04692585 0.53840125 0.33012967]]"
2686,The unswerving heart moved sustaining blood with determination. It was a agile muscle.,0.7646595361880606,0.7646595362053905,-4.172482536197675,3.058638144752242,1.317279858540978,"[[0.26651207 0.13757623 0.39950327 0.19640843]
 [0.03154419 0.37254411 0.05049617 0.54541553]
 [0.56236316 0.28433674 0.10365218 0.04964793]
 [0.06877687 0.77792302 0.01326349 0.14003662]]"
2687,The strong storm caused the flight. It was headed for Europe.,0.77165704800476,0.7716570480940106,-3.6688023119914304,3.0866281924168084,1.1856501050088584,"[[0.16966964 0.02207222 0.79372926 0.01452888]
 [0.17183846 0.01990339 0.53903586 0.26922229]
 [0.75047764 0.02174674 0.21292126 0.01485436]
 [0.58490871 0.18731567 0.12596562 0.10181001]]"
2688,The serrated knife punctured the community fence smoothly. It was a separating the garden from the street.,0.3306051156186869,0.3306051156126205,-2.002563793771397,1.546422513180421,1.3236648616947146,"[[8.02489429e-01 1.95167975e-01 1.89260504e-03 4.49990954e-04]
 [9.39468355e-01 5.81890487e-02 2.18853605e-03 1.54059939e-04]
 [4.91910238e-01 1.19141538e-01 3.12471796e-01 7.64764279e-02]
 [5.75231429e-01 3.58203471e-02 3.66425463e-01 2.25227615e-02]]"
2689,The durable knife punctured the soccer fence effortlessly. It was a easily cut by the sharp blade.,0.6488740597105455,0.6488740597021905,-3.2954528891307997,2.5954962388425455,1.4468379316836184,"[[0.88130326 0.09448237 0.00492054 0.01929384]
 [0.32490244 0.65088319 0.00200913 0.02220525]
 [0.54156825 0.0671117  0.34465555 0.0466645 ]
 [0.22194551 0.38673444 0.10496605 0.286354  ]]"
2690,The birds tried the seeds. They were a refreshing food.,0.4659934820778485,0.46599348210637714,-2.7401179624496894,1.7643520004192146,1.678428514963835,"[[0.74334984 0.06071406 0.15591733 0.04001877]
 [0.27107815 0.53298575 0.18710102 0.00883508]
 [0.49059156 0.05428359 0.40867561 0.04644924]
 [0.23733759 0.30753757 0.22084158 0.23428326]]"
2691,The adventurous sailors fled the rundown boats. They were sailing in treacherous waters.,0.6406516820959165,0.6406516777713291,-2.9236900618121657,2.0441780424173994,1.322859917608257,"[[0.01746367 0.36701494 0.02825129 0.58727011]
 [0.20915648 0.17532213 0.33438499 0.2811364 ]
 [0.001568   0.03092897 0.04414696 0.92335608]
 [0.01787259 0.01462438 0.52566889 0.44183415]]"
2692,The fearless people took action against the dismissive government. They were mismanaging resources.,0.6424575874947063,0.6424575874962909,-3.9310194777292145,2.5698303499917325,1.324518381992231,"[[0.1084039  0.67335794 0.03090035 0.18733782]
 [0.52241428 0.25934755 0.14685737 0.0713808 ]
 [0.07653595 0.47653308 0.0627683  0.38416268]
 [0.37014499 0.18292403 0.29912666 0.14780432]]"
2693,The tireless bee hovered above the awe-inspiring flower. It was supporting life.,0.6821609136957711,0.6821609133746623,-3.374962860429359,2.3971575698876744,1.3344376307794206,"[[0.32125088 0.01904802 0.61833741 0.04136369]
 [0.12779082 0.21250808 0.24508364 0.41461747]
 [0.82122048 0.04914296 0.11836781 0.01126875]
 [0.32980346 0.54055999 0.043071   0.08656556]]"
2694,The starving birds picked at the seeds. They were insatiable.,0.6134541906587696,0.6134541908379718,-3.977602744558837,2.807385541222944,1.3193804580793023,"[[0.24842314 0.6009479  0.04524326 0.1053857 ]
 [0.64632514 0.2030459  0.1146537  0.03597525]
 [0.26678845 0.64033214 0.02687795 0.06600146]
 [0.68983576 0.21728483 0.07114309 0.02173632]]"
