,Unnamed: 0,Sentence,CF,SF,CbD,DI,Distribution,Entropy
2946,2946,The heart drove blood rapidly. It was a fearless organ.,0.84817149708831,0.8481714970883103,-4.391932820818525,3.4144957414537833,"[[6.06826703e-01 3.93148493e-01 9.65150644e-06 1.51524423e-05]
 [1.51803630e-01 8.48171566e-01 6.85344152e-08 2.47354144e-05]
 [3.70745513e-01 2.41543279e-01 2.36090841e-01 1.51620366e-01]
 [9.27293205e-02 5.19559472e-01 5.90743785e-02 3.28636829e-01]]",(0.738032999067+0j)
2947,2947,The birds explored the scrumptious seeds. They were flavorsome.,0.8792621179342716,0.8792621179352018,-4.204084873019247,3.517048471740807,"[[0.10266067 0.88017426 0.00091214 0.01625293]
 [0.69875306 0.28408187 0.01055306 0.00661202]
 [0.06475575 0.58703701 0.03881706 0.30939018]
 [0.45846131 0.19333145 0.2508448  0.09736244]]",(0.551144768432-0j)
2948,2948,The storm delayed the international flight. It was making road conditions hazardous.,0.7825678215096055,0.7825678215102806,-4.034013301282032,3.130271286041248,"[[0.68788428 0.23164248 0.0609455  0.01952774]
 [0.12536155 0.79416521 0.01159738 0.06887585]
 [0.24421367 0.08353127 0.50461611 0.16763895]
 [0.04390282 0.28384212 0.09305612 0.57919894]]",(0.139442395905-0j)
2949,2949,The treacherous storm affected the morning flight. It was creating dangerous conditions.,0.6770834509620172,0.6770834510920785,-5.567211579596524,4.644034675536696,"[[0.28526568 0.5159064  0.03198118 0.16684674]
 [0.18958991 0.61158217 0.0172516  0.18157632]
 [0.27961519 0.60430977 0.03763167 0.07844337]
 [0.13762127 0.74630368 0.06922023 0.04685481]]",(0.438853959862+0j)
2950,2950,The enthusiastic students read through the books. They were beautifully written.,0.8903566134396553,0.8903566134626115,-4.4877947626266685,3.561426453850447,"[[0.28887119 0.35568195 0.17318352 0.18226334]
 [0.61821308 0.02634006 0.33840865 0.01703821]
 [0.02613761 0.04012751 0.4359171  0.49781778]
 [0.06311619 0.00314893 0.89350554 0.04022934]]",(0.011423149133-0j)
2951,2951,The bee collected nectar from the flower. It was seeking nectar.,0.8689712173609764,0.8689712173681106,-4.502017231779638,3.4758848694724422,"[[0.53604644 0.05877587 0.37739538 0.02778231]
 [0.25136818 0.34345412 0.21014362 0.19503408]
 [0.03603658 0.00843402 0.87740524 0.07812416]
 [0.01115716 0.03331343 0.45035464 0.50517477]]",(0.715575807421-0j)
2952,2952,The people organized a sit-in against the government. They were seeking compassion.,0.9227231648271886,0.9227231648271816,-4.394260836896517,3.690892659308725,"[[0.01340922 0.00257581 0.92529898 0.05871598]
 [0.00382238 0.01216266 0.36971836 0.6142966 ]
 [0.36635227 0.03149547 0.57235594 0.02979632]
 [0.13645888 0.26138886 0.23708186 0.36507039]]",(0.112635011817-0j)
2953,2953,The pecking birds searched for the seeds. They were tantalizing.,0.4763325041354225,0.4763325041556135,-3.83827521816664,2.429971331754211,"[[0.02609307 0.23657548 0.08065624 0.65667521]
 [0.18463811 0.07803044 0.52960403 0.20772742]
 [0.04472661 0.40092553 0.06202271 0.49232516]
 [0.31414391 0.13150822 0.40009823 0.15424963]]",(0.705775296892-0j)
2954,2954,The sailors dived off the treacherous boats. They were navigating poorly.,0.8249024743912026,0.8249024743914732,-4.122486864973375,3.2996098975658934,"[[0.11947886 0.38320772 0.11864705 0.37866637]
 [0.41950924 0.08317734 0.4184512  0.07886222]
 [0.00306226 0.00999571 0.23506365 0.75187838]
 [0.01044042 0.00261755 0.82752002 0.15942201]]",(0.095451500507+0j)
2955,2955,The dull knife punctured the fence easily. It was enclosing the prison yard.,0.876355420811558,0.8763554212908004,-5.460290471093396,4.52430287994453,"[[3.74714487e-01 6.19276765e-01 4.55262461e-03 1.45612356e-03]
 [1.11815123e-01 8.82176129e-01 5.82070769e-03 1.88040488e-04]
 [2.35578568e-01 3.98408842e-01 1.43688543e-01 2.22324046e-01]
 [9.46729385e-02 5.39314472e-01 2.29628920e-02 3.43049698e-01]]",(0.23369280915-0j)
2956,2956,The intense storm frightened the commercial flight. It was putting lives in peril.,0.7718744256736348,0.771874425694353,-3.861545069023092,3.087497702777412,"[[0.08347903 0.01414865 0.78602307 0.11634925]
 [0.02781968 0.069808   0.32609823 0.57627409]
 [0.36279474 0.09296849 0.50670736 0.0375294 ]
 [0.10032309 0.35544015 0.25359483 0.29064194]]",(0.439573673838-0j)
2957,2957,The storm devastated the flight. It was producing tornadoes.,0.3183187538099123,0.3183187541572674,-2.1083520928060677,1.2732750166367008,"[[0.00317921 0.04598464 0.3643034  0.58653275]
 [0.02712316 0.02204069 0.07939224 0.8714439 ]
 [0.12484836 0.13136562 0.24263425 0.50115177]
 [0.0051678  0.25104618 0.1013476  0.64243842]]",(0.833016853329+0j)
2958,2958,The peaceful people organized a strike against the government. They were showing their strength.,0.6963138161890061,0.6963138167552276,-3.855653377445891,2.7852552670209105,"[[0.70799926 0.08710662 0.18192935 0.02296478]
 [0.22629542 0.56881046 0.06468564 0.14020848]
 [0.17512873 0.01848606 0.71479988 0.09158533]
 [0.05877049 0.1348443  0.23221057 0.57417464]]",(0.013489793652+0j)
2959,2959,The untiring heart pumped blood with assurance. It was a unfaltering muscle.,0.7895663146342546,0.7895663146169841,-5.203910880995278,4.14318658633427,"[[0.11498955 0.80223738 0.01267107 0.070102  ]
 [0.36218102 0.55504591 0.02788142 0.05489165]
 [0.07553068 0.56076209 0.05212993 0.31157729]
 [0.24263263 0.39366014 0.14742981 0.21627742]]",(0.157477805899-0j)
2960,2960,The outraged people staged a sit-in against the ineffective government. They were violating environmental laws.,0.6466841830661714,0.6466841830624668,-3.792856705143013,2.586736732270884,"[[0.62825113 0.17936284 0.15121631 0.04116973]
 [0.1287245  0.67888946 0.03220528 0.16018076]
 [0.46888153 0.13422682 0.31058591 0.08630574]
 [0.09621322 0.50689513 0.06471656 0.33217509]]",(0.507416441412-0j)
2961,2961,The ravenous birds approached the tasty seeds. They were bursting with flavor.,0.7276263704714366,0.7276263714910847,-4.624315443610561,3.81612210638713,"[[0.155906   0.3962445  0.16984035 0.27800914]
 [0.19445776 0.35769275 0.05044306 0.39740643]
 [0.30629418 0.66623301 0.01945217 0.00802064]
 [0.23257945 0.73994774 0.01232137 0.01515144]]",(0.679037796989-0j)
2962,2962,The sniper neutralized the terrorist. He was a dangerous human trafficker.,0.3140124314787886,0.3140124317792703,-2.0544247871129127,1.5431482721285157,"[[2.24816189e-03 4.76794315e-03 1.81450504e-01 8.11533391e-01]
 [2.90040473e-04 6.72606456e-03 7.85007008e-02 9.14483194e-01]
 [7.28741610e-02 3.19929012e-01 1.10824505e-01 4.96372322e-01]
 [2.83236762e-02 3.64479497e-01 5.04670650e-02 5.56729762e-01]]",(0.904983965966+0j)
2963,2963,The passionate people staged a rally against the unfair government. They were denying fair trials.,0.6327583172369757,0.6327583174602869,-3.305010865778426,2.531033269854627,"[[0.64246608 0.06870691 0.25978115 0.02904586]
 [0.21640158 0.49477142 0.08604718 0.20277982]
 [0.84380545 0.09140162 0.05844177 0.00635115]
 [0.28274729 0.65245979 0.01970147 0.04509145]]",(0.224842786702-0j)
2964,2964,The sniper targeted the terrorist. He was a ruthless assassin.,0.3754000708948193,0.3754000709206111,-2.233939872079249,1.2416980604268373,"[[0.05005965 0.06372216 0.13491603 0.75130216]
 [0.04603864 0.06774318 0.37816769 0.5080505 ]
 [0.05554476 0.29535249 0.12943092 0.51967184]
 [0.10094601 0.24995124 0.32326032 0.32584244]]",(0.807166345639-0j)
2965,2965,The birds chirped and ate the falling seeds. They were resolute.,0.2990284859208796,0.2990284858265382,-2.821773117283926,1.6005074526212009,"[[0.58633057 0.34171664 0.04268815 0.02926463]
 [0.67867493 0.24937229 0.05117681 0.02077598]
 [0.51868279 0.31226732 0.11033594 0.05871395]
 [0.60625982 0.22469029 0.12359191 0.04545798]]",(0.273165328027+0j)
2966,2966,The storm confused the flight. It was carrying essential supplies.,0.654189354085682,0.6541893540782852,-3.7851155920288697,2.6167574164618923,"[[0.09100266 0.6793036  0.02511424 0.20457951]
 [0.54352969 0.22677656 0.15903379 0.07065996]
 [0.03025287 0.21751888 0.08586403 0.66636422]
 [0.17546578 0.07230596 0.5270977  0.22513056]]",(0.858217211284-0j)
2967,2967,The people staged a demonstration against the government. They were speaking out.,0.4586607136214717,0.4586607135193339,-3.3731456562432456,2.0909119714331266,"[[0.07013751 0.45670256 0.0369402  0.43621974]
 [0.35577452 0.17106555 0.27403118 0.19912875]
 [0.03585284 0.19927999 0.07122487 0.6936423 ]
 [0.14840551 0.08672731 0.48140018 0.28346699]]",(0.284673856388-0j)
2968,2968,The sailors dove off the rickety boats. They were avoiding a collision.,0.7953023386064617,0.7953023386066627,-4.314965390701831,3.1812093544266515,"[[0.18246994 0.27176146 0.23622329 0.30954531]
 [0.3551862  0.0990452  0.44578588 0.09998272]
 [0.00193386 0.00373588 0.41675937 0.57757089]
 [0.00292021 0.00274953 0.79805187 0.19627839]]",(0.261846482553-0j)
2969,2969,The productive bee worked on the rich flower. It was seeking nectar.,0.8286856558547955,0.8286856558551128,-4.353114224800221,3.626886718177637,"[[2.16875034e-01 4.97701269e-02 6.37389991e-01 9.59648485e-02]
 [7.43819764e-02 1.92263184e-01 2.70299208e-01 4.63055631e-01]
 [2.51783230e-02 4.01045809e-04 8.29086702e-01 1.45333930e-01]
 [1.39682712e-02 1.16110976e-02 3.30712913e-01 6.43707718e-01]]",(0.366971134944-0j)
2970,2970,The passionate people raised their voices against the unresponsive government. They were colluding with corporations.,0.5787803453732485,0.578780345377031,-3.0922812611869253,2.3151213815097575,"[[0.29385072 0.57158132 0.03949906 0.0950689 ]
 [0.75632471 0.10910732 0.11325624 0.02131172]
 [0.29966417 0.61246595 0.03368561 0.05418427]
 [0.79021176 0.12191836 0.07936919 0.00850069]]",(0.09312313288+0j)
2971,2971,The active bee sought pollen from the flower. It was attracting attention.,0.7050109228126358,0.7050109227648386,-4.707216056172795,3.863414653366263,"[[0.22277085 0.12267712 0.38351986 0.27103216]
 [0.3364591  0.00898888 0.62299999 0.03155204]
 [0.07950033 0.17494783 0.52679038 0.21876146]
 [0.23166902 0.02277914 0.72779006 0.01776177]]",(0.993926282381-0j)
2972,2972,The unwavering people held a vigil against the unfair government. They were speaking out.,0.4799441147738202,0.4799441147734521,-3.722017140307973,2.303942306374977,"[[0.07798522 0.4675949  0.06065843 0.39376146]
 [0.39139964 0.15418047 0.32322958 0.13119031]
 [0.03667292 0.21354901 0.10197072 0.64780734]
 [0.1820161  0.06820583 0.53261312 0.21716495]]",(0.870237137572-0j)
2973,2973,The sniper neutralized the terrorist. He was a accurate shooter.,0.9280304389484813,0.9280304389488764,-5.428510408388492,4.677483233104565,"[[6.90346634e-02 9.28324819e-01 2.94380463e-04 2.34613671e-03]
 [4.09388169e-01 5.87971314e-01 1.22442592e-03 1.41609125e-03]
 [4.56434156e-02 6.06309549e-01 2.36856283e-02 3.24361407e-01]
 [2.69620928e-01 3.82332037e-01 1.40991667e-01 2.07055368e-01]]",(0.99692607409-0j)
2974,2974,The bee approached the towering flower. It was exploring for nectar.,0.7060966908797154,0.7060966908814204,-4.574709066531522,3.4201926112931615,"[[0.20082892 0.05439977 0.58885974 0.15591157]
 [0.24571006 0.00951863 0.71561532 0.02915599]
 [0.50394068 0.13679652 0.28574798 0.07351482]
 [0.6169332  0.023804   0.34439218 0.01487062]]",(0.870010491539-0j)
2975,2975,The ambitious students reinterpreted the comedy books. They were laughing out loud.,0.8897809288772098,0.8897809288772509,-5.456711601829321,4.92920062184299,"[[0.39111078 0.07212398 0.41464321 0.12212203]
 [0.42223814 0.04099662 0.50533624 0.031429  ]
 [0.03072189 0.00707156 0.7750321  0.18717445]
 [0.03539632 0.00239713 0.89217806 0.0700285 ]]",(0.788643188589-0j)
2976,2976,The sailors dove off the unsteady boats. They were surviving extreme conditions.,0.751296104988205,0.7512961049908865,-3.7937967020971097,3.0051844199641664,"[[0.07053114 0.39775073 0.07862967 0.45308847]
 [0.35907478 0.10920709 0.40742022 0.12429792]
 [0.00306542 0.01213348 0.14609539 0.83870572]
 [0.01238173 0.00281716 0.75411327 0.23068784]]",(0.950093080403+0j)
2977,2977,The winning sniper fired the notorious terrorist. He was a bad killer.,0.5628630316433404,0.5628630319355414,-4.426533645389675,2.9116072273200593,"[[0.01736124 0.58499748 0.02213445 0.37550682]
 [0.24416822 0.35819051 0.1781433  0.21949798]
 [0.01907226 0.56827802 0.02042343 0.39222628]
 [0.2600157  0.32733459 0.16229581 0.2503539 ]]",(0.155559122446-0j)
2978,2978,The brave students read the imaginative books. They were boring.,0.7856806427585896,0.785680642762107,-3.88798505329257,3.142722571049193,"[[1.94373212e-01 7.85788610e-01 1.07967701e-04 1.97302094e-02]
 [8.03549797e-01 1.76612026e-01 8.82657443e-03 1.10116026e-02]
 [1.23107304e-01 5.58515120e-01 7.13738762e-02 2.47003700e-01]
 [5.48488506e-01 1.33133919e-01 2.63887866e-01 5.44897098e-02]]",(0.230008980237+0j)
2979,2979,The hardworking students read over the comedy books. They were convincing.,0.4487320655217139,0.4487320736250619,-3.408909754064921,2.228013936161543,"[[0.17288911 0.41971679 0.09184021 0.31555389]
 [0.521566   0.07103991 0.30016681 0.10722729]
 [0.1502174  0.563244   0.11451192 0.17202669]
 [0.57487704 0.13858435 0.24685576 0.03968285]]",(0.039238001111+0j)
2980,2980,The sailors plummeted off the dilapidated boats. They were trying to reach safety.,0.4569867768198987,0.456986776893807,-4.542848847566492,3.082570440920751,"[[0.05320064 0.06827943 0.52526621 0.35325371]
 [0.01289835 0.10858172 0.43717339 0.44134653]
 [0.10444328 0.03197263 0.47402357 0.38956051]
 [0.10552574 0.03089017 0.344546   0.51903808]]",(0.991385208798-0j)
2981,2981,The innovative people led a demonstration against the government. They were making their presence known.,0.8382601954307701,0.8382601954322404,-4.623299098778823,3.35304078172896,"[[0.45552037 0.41407685 0.06802229 0.06238049]
 [0.0273428  0.84225441 0.00399422 0.12640856]
 [0.26282616 0.23864456 0.2607165  0.23781278]
 [0.01572373 0.485747   0.0156133  0.48291598]]",(0.94994209407+0j)
2982,2982,The sailors leaped off the unsteady boats. They were facing unexpected challenges.,0.4839622832402045,0.4839622832753135,-3.6564078227286654,2.2789611394373237,"[[0.69426182 0.04869514 0.24261845 0.01442459]
 [0.27106193 0.47189503 0.09607805 0.16096499]
 [0.47515729 0.02655623 0.46172298 0.0365635 ]
 [0.19587494 0.30583858 0.17126504 0.32702144]]",(0.999708793558-0j)
2983,2983,The bee rested on the sweet flower. It was seeking nectar.,0.833089831710276,0.8330898317116975,-4.3130385025771165,3.33235932684679,"[[0.44809047 0.07641626 0.40541846 0.07007481]
 [0.17539531 0.34911142 0.15811246 0.31738081]
 [0.01754737 0.00287173 0.83596156 0.14361933]
 [0.0069063  0.01351281 0.32660148 0.65297942]]",(0.370890446082+0j)
2984,2984,The starving birds nibbled on the crisp seeds. They were wholesome.,0.7472288235391451,0.7472288231726436,-3.8242328963569903,2.9889152941573656,"[[0.10314824 0.50778095 0.07313674 0.31593407]
 [0.48405884 0.12687035 0.31483942 0.07423139]
 [0.00674342 0.04492602 0.16954155 0.778789  ]
 [0.0381932  0.01347625 0.76070507 0.18762549]]",(0.00346358451+0j)
2985,2985,The outraged people started a petition against the government. They were making their presence known.,0.4886948532560976,0.4886948533112707,-3.2648510551182968,1.954880306951948,"[[0.25921223 0.25108024 0.25110546 0.23860208]
 [0.01044439 0.49984807 0.01115322 0.47855432]
 [0.08190743 0.07675587 0.42841025 0.41292644]
 [0.00346121 0.15520209 0.01813639 0.8232003 ]]",(0.177711307219-0j)
2986,2986,The bee alighted on the fruitful flower. It was collecting essential pollen.,0.6567439123433292,0.6567439123452584,-4.546393658618434,3.158747220444672,"[[0.19707793 0.18102954 0.31397243 0.30792009]
 [0.32386335 0.05424412 0.49730343 0.12458909]
 [0.07103628 0.09338659 0.44001408 0.39556304]
 [0.13467956 0.02974331 0.68648722 0.14908991]]",(0.787725654729+0j)
2987,2987,The knife scraped the construction fence near the garden. It was blocking the entrance.,0.9170122561570296,0.9170122563316262,-4.586598911076905,3.692974242495223,"[[0.25069842 0.21350362 0.20727232 0.32852564]
 [0.01057654 0.4536255  0.01487037 0.52092759]
 [0.45384852 0.48861064 0.00412221 0.05341862]
 [0.01635687 0.9261023  0.00909004 0.0484508 ]]",(0.734826828952+0j)
2988,2988,The accurate sniper took aim the terrorist. He was a veteran marksman.,0.9124418277431642,0.9124418277099609,-5.828139513979457,5.2369664440850245,"[[8.33319540e-02 9.12798791e-01 3.56963430e-04 3.51229144e-03]
 [2.64097655e-01 7.32033091e-01 1.07922395e-03 2.79003092e-03]
 [5.57829368e-02 6.06193725e-01 2.79059805e-02 3.10117358e-01]
 [1.75599615e-01 4.86377046e-01 8.95772631e-02 2.48446075e-01]]",(0.180924119701+0j)
2989,2989,The students perused the books. They were exploring ideas.,0.2806597249566865,0.2806597248582527,-1.4019328247805896,1.1365116876050891,"[[0.12165744 0.29696577 0.29349758 0.28787921]
 [0.23740103 0.18122219 0.03018613 0.55119066]
 [0.01491596 0.53333093 0.40023906 0.05151406]
 [0.13058481 0.41766207 0.13700234 0.31475078]]",(0.00372694576+0j)
2990,2990,The students created projects based on the useful books. They were convincing.,0.6232811200251703,0.6232811200207298,-3.5249293028094693,2.525427832314659,"[[0.03070866 0.2141926  0.26976285 0.48533589]
 [0.18117835 0.06372291 0.68700403 0.0680947 ]
 [0.06672632 0.22566935 0.23374519 0.47385914]
 [0.21779832 0.07459735 0.65038406 0.05722027]]",(0.973173807179+0j)
2991,2991,The untiring heart pushed blood with care. It was a steadfast organ.,0.4494996982065476,0.4494996982067685,-3.824720133373072,2.4491699235970734,"[[0.35219809 0.45901355 0.05798665 0.1308017 ]
 [0.53664634 0.27456531 0.11177252 0.07701583]
 [0.34083375 0.51885069 0.06935099 0.07096457]
 [0.56773228 0.29195217 0.08068659 0.05962897]]",(0.729308225903+0j)
2992,2992,The eager bee alighted on the flowering flower. It was loaded with pollen.,0.6287862898466834,0.6287862905068908,-2.94412017577542,2.557232488896279,"[[0.71541345 0.07702437 0.08754621 0.12001597]
 [0.67944383 0.11299399 0.1963691  0.01119308]
 [0.24329427 0.00373237 0.55966539 0.19330797]
 [0.139476   0.10755065 0.73633694 0.01663642]]",(0.054885050902+0j)
2993,2993,The sailors plunged into the dilapidated boats. They were facing high waves.,0.5362308631610807,0.5362308633839796,-2.487159202078324,1.850626121131405,"[[0.52458545 0.03451204 0.39667654 0.04422597]
 [0.30606189 0.2530356  0.15254357 0.28835894]
 [0.88157612 0.03945464 0.03968587 0.03928337]
 [0.39099725 0.53003351 0.06760821 0.01136103]]",(0.839889685465-0j)
2994,2994,The activist people marched in solidarity against the government. They were covering up scandals.,0.7635461266705431,0.7635461266915031,-4.279526401888039,3.4066930854646396,"[[0.11461387 0.77702593 0.0134798  0.09488041]
 [0.65732183 0.23431796 0.07899702 0.02936318]
 [0.1060852  0.71836079 0.02200846 0.15354554]
 [0.60737075 0.21707524 0.1289481  0.0466059 ]]",(0.002367021062+0j)
2995,2995,The bee collected nectar from the generous flower. It was seeking pollen.,0.685908284016545,0.6859082840371141,-3.719142711789544,2.743633136148974,"[[0.10697612 0.01613436 0.70204265 0.17484687]
 [0.03321639 0.08989409 0.16380253 0.71308698]
 [0.60457758 0.12867002 0.20444118 0.06231121]
 [0.15557128 0.57767632 0.04144764 0.22530476]]",(0.378406702569+0j)
2996,2996,The winning sniper eliminated the terrorist. He was a top shooter.,0.4212638281443706,0.4212638280652975,-3.014689660530834,1.658679162147422,"[[0.01544517 0.1931074  0.05270753 0.73873991]
 [0.0842305  0.12432206 0.32525238 0.46619506]
 [0.03236324 0.45045924 0.03578945 0.48138806]
 [0.19433628 0.28848621 0.2151466  0.30203091]]",(0.889281065132-0j)
2997,2997,The opportunistic birds chirped and ate the tough seeds. They were full of flavor.,0.3559562990978414,0.3559562992139244,-2.5138655037330366,1.518695436032261,"[[0.34450844 0.27388703 0.30874226 0.07286227]
 [0.18284852 0.43554695 0.09072831 0.29087621]
 [0.03862201 0.25867238 0.61462868 0.08807692]
 [0.04554029 0.25175411 0.22803655 0.47466905]]",(0.745634770552-0j)
2998,2998,The powerful storm cancelled the flight. It was carrying a VIP.,0.7741449639035498,0.7741449639038761,-3.9686391840910487,3.096579855615504,"[[0.0701     0.33302502 0.10390465 0.49297033]
 [0.32132434 0.08180068 0.47584717 0.12102781]
 [0.16493237 0.78321724 0.00907227 0.04277812]
 [0.75578973 0.19235988 0.04138178 0.01046861]]",(0.949185577459-0j)
2999,2999,The hard-working students perused the biography books. They were divisive.,0.8978070013267264,0.897807001333079,-4.648708364319275,3.591228005332316,"[[0.23061588 0.32522675 0.2017037  0.24245367]
 [0.52237867 0.03346396 0.42626662 0.01789076]
 [0.01716785 0.03367043 0.41515173 0.53400999]
 [0.04637028 0.00446801 0.90227501 0.04688671]]",(0.015312261522+0j)
3000,3000,The serrated knife punctured the fence effortlessly. It was transparent and thin.,0.8629337748050299,0.8629337748213515,-4.47863413614097,3.4517350992854063,"[[0.57634604 0.41751878 0.00353711 0.00259807]
 [0.12776145 0.86610337 0.00316959 0.00296559]
 [0.3168235  0.22551894 0.26305965 0.19459791]
 [0.06175934 0.48058311 0.06917171 0.38848585]]",(0.603711386873-0j)
3001,3001,The robust heart pumped blood with determination. It was a energetic organ.,0.4290508395293605,0.4290508396265722,-4.8131059752872565,2.9902253391151015,"[[0.413351   0.4550788  0.06110719 0.07046302]
 [0.38850539 0.47992441 0.05087357 0.08069664]
 [0.36797504 0.42498865 0.10648315 0.10055316]
 [0.34493337 0.44803032 0.09444558 0.11259073]]",(0.66386770611-0j)
3002,3002,The severe storm alarm the flight. It was headed for Europe.,0.9359373486301308,0.9359373489722792,-5.315282391360994,4.782572204945155,"[[1.94961649e-02 4.43303321e-01 2.26292774e-02 5.14571236e-01]
 [9.39906441e-02 3.68808842e-01 1.09103140e-01 4.28097374e-01]
 [4.12014883e-02 9.36861303e-01 9.23954049e-04 2.10132546e-02]
 [1.98638154e-01 7.79424637e-01 4.45562957e-03 1.74815791e-02]]",(0.145177798295+0j)
3003,3003,The people marched for their cause against the government. They were violating civil liberties.,0.5539528579339437,0.5539528583789038,-3.1965312606592344,2.215811433551251,"[[0.32145671 0.07394083 0.49154236 0.11306011]
 [0.37537144 0.0200261  0.57397896 0.0306235 ]
 [0.66304132 0.1525081  0.14995775 0.03449283]
 [0.77424194 0.04130748 0.17510846 0.00934213]]",(0.282172581492-0j)
3004,3004,The precision knife scraped the fence surrounding the park. It was decayed and corroded.,0.446907839657604,0.4469078395875453,-3.1493502383061265,2.2137176781744383,"[[0.45803662 0.02256028 0.38204217 0.13736094]
 [0.2895253  0.19107159 0.29759317 0.22180993]
 [0.31382152 0.07934943 0.52625727 0.08057179]
 [0.06888735 0.32428359 0.51823112 0.08859794]]",(0.934003440382-0j)
3005,3005,The bee crawled on the delicious flower. It was filled with nectar.,0.7617086616169739,0.7617086617109976,-5.215009345830917,4.223384298904384,"[[0.43888549 0.09320899 0.3873464  0.08055912]
 [0.5013607  0.03073378 0.43964391 0.02826161]
 [0.14575643 0.03353952 0.68047546 0.14022859]
 [0.17015288 0.00914307 0.77085173 0.04985232]]",(0.977632358308+0j)
3006,3006,The brave bee collected pollen from the alluring flower. It was bursting with nectar.,0.2199483756420133,0.2199483757332125,-2.115196356496563,1.0735905643492498,"[[0.59420967 0.1295335  0.22843201 0.04782482]
 [0.68370183 0.04004134 0.25998972 0.01626711]
 [0.63814014 0.13605228 0.18450154 0.04130604]
 [0.72985022 0.04434219 0.21384132 0.01196626]]",(0.497476638139+0j)
3007,3007,The unwavering people formed a picket line against the government. They were promoting transparency.,0.3131073448727393,0.3131073448848639,-2.100932912364688,1.2524293797314194,"[[0.40906814 0.26056626 0.09445736 0.23590824]
 [0.48752485 0.18210955 0.2908992  0.0394664 ]
 [0.32385326 0.49277958 0.17967224 0.00369491]
 [0.66319284 0.15344001 0.11523121 0.06813594]]",(0.137962609364-0j)
3008,3008,The birds chose the ripe seeds. They were not giving up easily.,0.5539733465656699,0.5539733465582743,-4.384714635828502,2.9372388560385208,"[[0.09768986 0.11938669 0.356431   0.42649245]
 [0.16750816 0.04956839 0.60354174 0.17938171]
 [0.124886   0.14889849 0.32923486 0.39698066]
 [0.21199903 0.06178546 0.55905087 0.16716464]]",(0.016292078099+0j)
3009,3009,The resourceful sniper eliminated the terrorist. He was a top shooter.,0.7422590430978332,0.7422590441665657,-3.975615026292689,2.969036176666262,"[[0.01601203 0.23745911 0.05104678 0.69548208]
 [0.10210198 0.15136916 0.30319733 0.44333154]
 [0.05368978 0.75562807 0.01336903 0.17731312]
 [0.32648214 0.48283572 0.07881717 0.11186498]]",(0.872670224619+0j)
3010,3010,The curious bee inspected the flower. It was yielding nectar.,0.3462335208708483,0.3462335208857474,-2.8013261502695355,1.604853103086302,"[[0.01913108 0.07019665 0.19445499 0.71621728]
 [0.01475647 0.07457126 0.28511851 0.62555377]
 [0.08507177 0.40546923 0.1285143  0.38094469]
 [0.14126866 0.34927234 0.15860632 0.35085268]]",(0.992763111244-0j)
3011,3011,The hardworking students perused the imaginative books. They were providing essential knowledge.,0.4883211949307947,0.4883211949346979,-2.126297290013325,1.9532847797389823,"[[0.19336301 0.52432954 0.20535577 0.07695168]
 [0.59390555 0.123787   0.19718918 0.08511828]
 [0.03938851 0.26338502 0.35933027 0.33789619]
 [0.10589947 0.19687406 0.68519526 0.01203121]]",(0.001252696214-0j)
3012,3012,The sniper took out the dangerous terrorist. He was a bad warlord.,0.4229137807093878,0.4229137806477498,-2.408438616793199,1.8743048432841547,"[[0.00093465 0.1125531  0.06689067 0.81962158]
 [0.04185202 0.07163573 0.49454951 0.39196274]
 [0.02375616 0.10492159 0.04406916 0.82725309]
 [0.08013085 0.04854691 0.45627068 0.41505156]]",(0.024743685923-0j)
3013,3013,The dedicated students examined the enriching books. They were acquiring valuable skills.,0.8827173932683821,0.8827173932691096,-4.292566176066329,3.530869573076438,"[[0.0598232  0.56414815 0.03833061 0.33769803]
 [0.43454577 0.18942559 0.25639152 0.11963712]
 [0.09124846 0.88962275 0.00690536 0.01222343]
 [0.67306811 0.3078031  0.01786918 0.00125961]]",(0.16156022159+0j)
3014,3014,The knife punctured the soccer fence with efficiency. It was a razor-sharp blade.,0.7065604109997827,0.7065604110464263,-4.42308802267386,3.384081857328119,"[[0.10744701 0.7326851  0.02612469 0.1337432 ]
 [0.18657952 0.65355258 0.03540348 0.12446441]
 [0.04636898 0.31507408 0.08720271 0.55135423]
 [0.07420911 0.28723395 0.1477739  0.49078304]]",(0.264815595835-0j)
3015,3015,The sniper eliminated the terrorist. He was a notorious money launderer.,0.7966313995045,0.7966313994791432,-5.357909512036929,4.309313531553844,"[[0.05680772 0.81652184 0.01989044 0.10678   ]
 [0.28039507 0.59293448 0.03813119 0.08853925]
 [0.04406754 0.5551557  0.03263061 0.36814614]
 [0.16909363 0.43012962 0.14943264 0.25134412]]",(0.844557973492+0j)
3016,3016,The sniper assassinated the terrorist. He was a notorious dictator.,0.9698810858129412,0.9698810858835898,-5.420606015692222,4.6269251722342775,"[[0.00962581 0.97384468 0.0039636  0.01256591]
 [0.39208905 0.59138145 0.00541962 0.01110988]
 [0.00437654 0.57998234 0.00921287 0.40642826]
 [0.21061129 0.37374759 0.18689739 0.22874374]]",(0.989233930926+0j)
